# RLEdb
# Citation : Zhao, M., Chen, X., Gao, G. et al. RLEdb: a database of rate-limiting enzymes and their regulation in human, rat, mouse, yeast and E. coli. Cell Res 19, 793–795 (2009). https://doi.org/10.1038/cr.2009.61

NUDT5	YSA1|YSA1H|YSAH1|hYSAH1
TREH	TRE|TREA
INMT	TEMT
DDX20	DP103|GEMIN3
RPL35	L35
GALNT6	GALNAC-T6|GalNAcT6
GALNT5	GALNAC-T5|GALNACT5
CA5B	CA-VB
MAN1B1	ERMAN1|MANA-ER|MRT15
MGAT4B	GNT-IV|GNT-IVB
B4GALT7	EDSP1|XGALT1|XGPT1
LYPLA2	APT-2|DJ886K2.4
MGAT4A	GNT-IV|GNT-IVA|GnT-4a
FKBP9	FKBP60|FKBP63|PPIase
EXOSC8	CIP3|EAP2|OIP2|PCH1C|RRP43|Rrp43p|bA421P11.3|p9
MGLL	HU-K5|HUK5|MAGL|MGL
CASC3	BTZ|MLN51
XRN2	-
DOLK	CDG1M|DK|DK1|SEC59|TMEM15
CHSY1	CHSY|CSS1|ChSy-1|TPBS
SEC31A	ABP125|ABP130|HSPC334|SEC31L1
DIS3	2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p
ARSG	-
SACM1L	SAC1
NCBP2	CBC2|CBP20|NIP1
SEPHS2	SPS2|SPS2b
SEPHS1	SELD|SPS|SPS1
RPIA	RPI
CCT5	CCT-epsilon|CCTE|HEL-S-69|TCP-1-epsilon
NT5C2	GMP|NT5B|PNT5|SPG45|SPG65|cN-II
EXOSC7	EAP1|RRP42|Rrp42p|hRrp42p|p8
SMG1	61E3.4|ATX|LIP
NCOA6	AIB3|ASC2|NRC|PRIP|RAP250|TRBP
NMNAT2	C1orf15|PNAT2
CDK19	CDC2L6|CDK11|bA346C16.3
NUP205	C7orf14
GPD1L	GPD1-L
LPIN1	PAP1
GANAB	G2AN|GLUII
PSME4	PA200
PMPCA	Alpha-MPP|INPP5E|P-55
NUP210	GP210|POM210
PLCB1	EIEE12|PI-PLC|PLC-154|PLC-I|PLC154|PLCB1A|PLCB1B
SMG6	C17orf31|EST1A|SMG-6|hSMG5/7a
ACSL6	ACS2|FACL6|LACS 6|LACS2|LACS5
SIN3B	-
SMG5	EST1B|LPTS-RP1|LPTSRP1|SMG-5
AHCYL2	ADOHCYASE3
MED13L	PROSIT240|THRAP2|TRAP240L
PIP5K1C	LCCS3|PIP5K-GAMMA|PIP5K1-gamma|PIP5Kgamma
EXOSC2	RRP4|Rrp4p|hRrp4p|p7
MLYCD	MCD
SLC44A1	CD92|CDW92|CHTL1|CTL1
GCAT	KBL
TRAM1	PNAS8|TRAM|TRAMP
ETHE1	HSCO|YF13H12
QPRT	HEL-S-90n|QPRTase
SEC11A	1810012E07Rik|SEC11L1|SPC18|SPCS4A|sid2895
SEC61G	SSS1
HAAO	3-HAO|HAO
NUP188	KIAA0169|hNup188
RPL13A	L13A|TSTA1
NNT	GCCD4
PIK3R5	F730038I15Rik|FOAP-2|P101-PI3K|p101
SLC16A8	MCT3|REMP
PIGN	MCAHS|MCAHS1|MCD4|MDC4|PIG-N
CHST5	I-GlcNAc-6-ST|I-GlcNAc6ST|glcNAc6ST-3|gn6st-3|hIGn6ST
AMACR	AMACRD|CBAS4|RACE|RM
CA14	CAXiV
NUP62	IBSN|SNDI|p62
EDC4	GE1|Ge-1|HEDL5|HEDLS|RCD-8|RCD8
PLD3	AD19|HU-K4|HUK4
POLA2	-
LSM5	YER146W
PLA2G15	ACS|GXVPLA2|LLPL|LPLA2|LYPLA3
GSPT2	ERF3B|GST2
PITPNB	PI-TP-beta|PtdInsTP|VIB1B
PISD	DJ858B16|PSD|PSDC|PSSC|dJ858B16.2
NAT6	FUS-2|FUS2
PGLS	6PGL
LSM4	GRP|YER112W
SAMM50	OMP85|SAM50|TOB55|TRG-3|YNL026W
MGAT4C	GNTIVH|HGNT-IV-H
SUMF2	pFGE
RPL36	L36
POLR1A	A190|RPA1|RPA194|RPO1-4|RPO14
MTHFD1L	FTHFSDC1|MTC1THFS|dJ292B18.2
CNOT10	-
GEMIN5	GEMIN-5
WWTR1	TAZ
SIN3A	-
DAK	NET45
UPF2	HUPF2|RENT2|smg-3
GLCE	HSEPI
HACL1	2-HPCL|HPCL|HPCL2|PHYH2
LDLRAP1	ARH|ARH1|ARH2|FHCB1|FHCB2
FBXW2	FBW2|Fwd2|Md6
FBXL3	FBL3|FBL3A|FBXL3A
PHGDH	3-PGDH|3PGDH|HEL-S-113|NLS|NLS1|PDG|PGAD|PGD|PGDH|PHGDHD|SERA
B3GAT3	GLCATI|glcUAT-I
TIAM2	STEF|TIAM-2
FBXL5	FBL4|FBL5|FLR1
KCNG2	KCNF2|KV6.2
FBXO6	FBG2|FBS2|FBX6|Fbx6b
FBXO4	FBX4
HIBCH	HIBYLCOAH
PLA2G2D	PLA2IID|SPLASH|sPLA2-IID|sPLA2S
AK5	AK6
GALNT8	GALNAC-T8
GAPDHS	GAPD2|GAPDH-2|GAPDS|HSD-35
TIMM10B	FXC1|TIM10B|Tim9b
TIMM13	TIM13|TIM13B|TIMM13A|TIMM13B|ppv1
TIMM10	TIM10|TIM10A
TIMM9	TIM9|TIM9A
TIMM8B	DDP2|TIM8B
OPLAH	5-Opase|OPLA|OPLAHD
AP3M1	-
PABPC1	PAB1|PABP|PABP1|PABPC2|PABPL1
TPK1	HTPK1|PP20|THMD5
ACAD8	ACAD-8|ARC42
ANKRD1	ALRP|C-193|CARP|CVARP|MCARP|bA320F15.2
B3GAT1	CD57|GLCATP|GLCUATP|HNK1|LEU7|NK-1|NK1
ST6GALNAC4	IV|SIAT3-C|SIAT3C|SIAT7-D|SIAT7D|ST6GALNACIV|ST6GalNAc
PDE7B	bA472E5.1
INPP5J	INPP5|PIB5PA|PIPP
CHIA	AMCASE|CHIT2|TSA1902
GLS2	GA|GLS|LGA|hLGA
GNMT	-
COQ2	CL640|COQ10D1|MSA1
TNFRSF21	BM-018|CD358|DR6
LSM1	CASM|YJL124C
LSM3	SMX4|USS2|YLR438C
DHDH	2DD|HUM2DD
MOCS3	UBA4
HPGDS	GSTS|GSTS1-1|PGD2|PGDS
EIF3K	EIF3-p28|EIF3S12|HSPC029|M9|MSTP001|PLAC-24|PLAC24|PRO1474|PTD001
MAT2B	MAT-II|MATIIbeta|Nbla02999|SDR23E1|TGR
SLCO1B3	HBLRR|LST-2|LST-3TM13|LST3|OATP-8|OATP1B3|OATP8|SLC21A8
DCPS	DCS1|HINT-5|HINT5|HSL1
SPCS1	SPC1|SPC12|YJR010C-A
MCTS1	MCT-1|MCT1
C1GALT1C1	C1GALT2|C38H2-L1|COSMC|MST143|TNPS
MED4	ARC36|DRIP36|HSPC126|TRAP36|VDRIP
PHPT1	CGI-202|HEL-S-132P|HSPC141|PHP14
GRHL1	LBP32|MGR|NH32|TFCP2L2
ALG5	bA421P11.2
CNOT7	CAF1|Caf1a|hCAF-1
PYCR2	P5CR2
NME7	CFAP67|MN23H7|NDK 7|NDK7|nm23-H7
GMPPB	MDDGA14|MDDGB14|MDDGC14
GMPPA	AAMR
SEC61A1	HSEC61|SEC61|SEC61A
TIMM22	TEX4|TIM22
ALG6	CDG1C
DSE	DSEP|DSEPI|EDSMC2|SART-2|SART2
DNMT3L	-
CERS2	L3|LASS2|SP260|TMSG1
DMGDH	DMGDHD|ME2GLYDH
PSAT1	EPIP|NLS2|PSA|PSAT|PSATD
PLA2G2E	GIIE sPLA2|sPLA2-IIE
NT5C	DNT|DNT1|HEL74|P5N2|PN-I|PN-II|UMPH2|cdN|dNT-1
ZNRD1	HTEX-6|HTEX6|Rpa12|TCTEX6|TEX6|ZR14|hZR14|tctex-6
PIK3R4	VPS15|p150
RRM2B	MTDPS8A|MTDPS8B|P53R2
G0S2	-
PLA2G3	GIII-SPLA2|SPLA2III|sPLA2-III
CHST11	C4ST|C4ST-1|C4ST1|HSA269537
GALNT9	GALNAC-T9|GALNACT9
GEMIN4	HC56|HCAP1|HHRF-1|p97
PNPLA8	IPLA2(GAMMA)|IPLA2-2|IPLA2G|iPLA2gamma
RDH8	PRRDH|SDR28C2
AK3	AK3L1|AK6|AKL3L|AKL3L1|FIX
NSDHL	H105E3|SDR31E1|XAP104
PDE11A	PPNAD2
MED31	3110004H13Rik|Soh1
AMDHD2	-
EXOSC3	PCH1B|RRP40|Rrp40p|bA3J10.7|hRrp-40|p10
EXOSC1	CGI-108|CSL4|Csl4p|SKI4|Ski4p|hCsl4p|p13
PAM16	MAGMAS|TIM16|TIMM16
ST8SIA3	SIAT8C|ST8SiaIII
LAP3	HEL-S-106|LAP|LAPEP|PEPS
TXNDC12	AG1|AGR1|ERP16|ERP18|ERP19|PDIA16|TLP19|hAG-1|hTLP19
APIP	APIP2|CGI29|MMRP19|hAPIP
POLR1D	AC19|POLR1C|RPA16|RPA9|RPAC2|RPC16|RPO1-3|TCS2
MLXIPL	CHREBP|MIO|MONDOB|WBSCR14|WS-bHLH|bHLHd14
ABHD5	CDS|CGI58|IECN2|NCIE2
RDH11	ARSDR1|CGI82|HCBP12|MDT1|PSDR1|RALR1|RDJCSS|SCALD|SDR7C1
RPL26L1	RPL26P1
SAR1B	ANDD|CMRD|GTBPB|SARA2
ANGPTL4	ANGPTL2|ARP4|FIAF|HARP|HFARP|NL2|PGAR|TGQTL|UNQ171|pp1158
HSD17B12	KAR|SDR12C1
AADAT	KAT2|KATII
HAO2	GIG16|HAOX2
PLCE1	NPHS3|PLCE|PPLC
ACP6	ACPL1|LPAP|PACPL1
PIGP	DCRC|DCRC-S|DSCR5|DSRC
NT5C3A	NT5C3|P5'N-1|P5N-1|PN-I|POMP|PSN1|UMPH|UMPH1|cN-III|hUMP1|p36
PIPOX	LPIPOX
GMPR2	-
GCNT4	C2GNT3
CHST15	BRAG|GALNAC4S-6ST
CSAD	CSD|PCAP
HEMK1	HEMK|MTQ1
PRKAG2	AAKG|AAKG2|CMH6|H91620p|WPWS
LCMT1	LCMT|PPMT1
ISYNA1	INO1|INOS|IPS|IPS 1|IPS-1
HSD17B7	PRAP|SDR37C1
SCLY	SCL|hSCL
AZIN1	AZI|AZIA1|OAZI|OAZIN|ODC1L
MED15	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7
PIGT	MCAHS3|NDAP|PNH2
OAZ3	AZ3|OAZ-t|TISP15
ACSL5	ACS2|ACS5|FACL5
CMPK1	CK|CMK|CMPK|UMK|UMP-CMPK|UMPK
POLR3K	C11|C11-RNP3|RPC10|RPC11|RPC12.5
UPB1	BUP1
INPP5K	PPS|SKIP
GNG13	G(gamma)13|h2-35
PHAX	RNUXA
GALNT7	GALNAC-T7|GalNAcT7
NUDT9	NUDT10
PANK1	PANK
NUP54	-
POLE3	CHARAC17|CHRAC17|YBL1|p17
NANS	HEL-S-100|SAS
GNG2	-
DPM3	CDG1O
HAO1	GOX|GOX1|HAOX1
FBXW5	Fbw5
XRN1	SEP1
CHPF2	CSGLCA-T|CSGlcAT|ChSy-3|chPF-2
UGT2B28	-
SMOX	C20orf16|PAO|PAO-1|PAO1|PAOH|PAOH1|SMO
EXOSC4	RRP41|RRP41A|Rrp41p|SKI6|Ski6p|hRrp41p|p12A
TOMM7	TOM7
UGT1A10	UDPGT|UGT-1J|UGT1-10|UGT1.10|UGT1J
CRLS1	C20orf155|CLS|CLS1|GCD10|dJ967N21.6
CROT	COT
PDP1	PDH|PDP|PDPC|PPM2C
MED18	p28b
PIGG	GPI7|LAS21|PRO4405|RLGS1930
RETSAT	-
ELOVL2	SSC2
LPCAT2	AYTL1|LysoPAFAT
UCKL1	UCK1L|URKL1
PIGX	PIG-X
ACSM5	-
MOCOS	HMCS|MCS|MOS
PDPR	PDP3
MED9	MED25
PNPO	HEL-S-302|PDXPO
SEC61A2	-
SMG8	C17orf71
NADSYN1	-
TMLHE	AUTSX6|BBOX2|TMLD|TMLH|TMLHED|XAP130
ETNK2	EKI2|HMFT1716
PANK4	-
ADI1	APL1|ARD|Fe-ARD|MTCBP1|Ni-ARD|SIPL|mtnD
PGM2	-
FBXW7	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4
PI4K2B	PI4KIIB|PIK42B
RFK	RIFK
AGPAT5	1AGPAT5|LPAATE
ACER3	APHC|PHCA
CHDH	-
PI4K2A	PI4KII|PIK42A
CSGALNACT2	CHGN2|GALNACT-2|GALNACT2
ETNK1	EKI|EKI 1|EKI1|Nbla10396
CHST12	C4S-2|C4ST-2|C4ST2
SMPD3	NSMASE2
GALNT10	GALNACT10|PPGALNACT10|PPGANTASE10
STAB2	FEEL2|FELE-2|FELL2|FEX2|HARE
NAGK	GNK|HSA242910
MIOX	ALDRL6
MED29	IXL
SMPD4	NET13|NSMASE-3|NSMASE3
PIGV	GPI-MT-II|HPMRS1|PIG-V
VAC14	ArPIKfyve|TAX1BP2|TRX
POLR3B	C128|HLD8|INMAP|RPC2
FAR2	MLSTD1|SDR10E2
EDEM2	C20orf31|C20orf49|bA4204.1
NUP133	hNUP133
CNDP2	CN2|CPGL|HEL-S-13|HsT2298|PEPA
AGK	CATC5|CTRCT38|MTDPS10|MULK
OGDHL	-
UGGT2	HUGT2|UGCGL2|UGT2
CSGALNACT1	CSGalNAcT-1|ChGn|beta4GalNAcT
METTL2B	METL|METTL2|METTL2A|PSENIP1
DCP1A	HSA275986|Nbla00360|SMAD4IP1|SMIF
ADCY10	HCA2|SAC|SACI|Sacy|hsAC
ALLC	ALC
ACSS2	ACAS2|ACECS|ACS|ACSA|dJ1161H23.1
CMAS	CSS
GNG12	-
SMG9	C19orf61|F17127_1
ALG1	CDG1K|HMAT1|HMT-1|HMT1|MT-1|Mat-1|hMat-1
GPCPD1	GDE5|GDPD6|PREI4
CCBL2	KAT3|KATIII
CTPS2	-
CHST7	C6ST-2|GST-5
INPP5E	CORS1|CPD4|JBTS1|MORMS|PPI5PIV
ASAH2	BCDase|HNAC1|LCDase|N-CDase|NCDase
EIF5A2	EIF-5A2|eIF5AII
POLE4	YHHQ1|p12
MUC13	DRCC1|MUC-13
SPHK2	SK 2|SK-2|SPK 2|SPK-2
UGGT1	HUGT1|UGCGL1|UGT1
AGPAT3	LPAAT-GAMMA1|LPAAT3
AGPAT4	1-AGPAT4|LPAAT-delta|dJ473J16.2
BDH2	DHRS6|EFA6R|PRO20933|SDR15C1|UCPA-OR|UNQ6308
C1GALT1	C1GALT|T-synthase
EXOSC5	RRP41B|RRP46|Rrp46p|hRrp46p|p12B
MCCC1	MCC-B|MCCA
NT5M	dNT-2|dNT2|mdN
NIT2	HEL-S-8a
TOMM22	1C9-2|MST065|MSTP065|TOM22
CHPT1	CPT|CPT1
AKR1B10	AKR1B11|AKR1B12|ALDRLn|ARL-1|ARL1|HIS|HSI
PNPLA2	1110001C14Rik|ATGL|PEDF-R|TTS-2.2|TTS2|iPLA2zeta
NUP107	NUP84
MAN1C1	HMIC|MAN1A3|MAN1C|pp6318
SLC44A2	CTL2|PP1292
DOLPP1	LSFR2
GALNT16	GALNACT16|GALNTL1|GalNAc-T16
CNOT6	CCR4|Ccr4a
PDP2	PPM2C2
GPAM	GPAT|GPAT1
GBA2	NLGase|SPG46
GBA3	CBG|CBGL1|GLUC|KLRP
TRIB3	C20orf97|NIPK|SINK|SKIP3|TRB3
POLD4	POLDS|p12
G6PC2	IGRP
LSM2	C6orf28|G7B|YBL026W|snRNP
MUC3B	MUC3|MUC3A
SQRDL	PRO1975|SQOR
SRPRB	APMCF1
ENOPH1	E1|MASA|MST145|mtnC
PRUNE	DRES-17|DRES17|HTCD37
PRODH2	HSPOX1
GNB4	CMTD1F
ELOVL5	HELO1|SCA38|dJ483K16.1
TRMT11	C6orf75|MDS024|TRM11|TRMT11-1
PPCDC	PPC-DC|coaC
HPSE2	HPA2|HPR2|UFS|UFS1
AASDHPPT	AASD-PPT|LYS2|LYS5
SPCS3	PRO3567|SPC22/23|SPC3|YLR066W
SRR	ILV1|ISO1
BCAN	BEHAB|CSPG7
GALNT11	GALNACT11
KIF13A	RBKIN|bA500C11.2
OXCT2	SCOTT
MCCC2	MCCB
ABCG5	STSL
ABCG8	GBD4|STSL
WBSCR17	GALNACT17|GALNT16|GALNT20|GALNTL3|GalNAc-T5L
MTMR14	C3orf29
POLR1E	PAF53|PRAF1
NDST4	NDST-4|NHSST4
PLA2G2F	-
HS3ST6	3-OST-6|HS3ST5|h3-OST-6
IPPK	C9orf12|INSP5K2|IP5K|IPK1|bA476B13.1
CERK	LK4|dA59H18.2|dA59H18.3|hCERK
NMNAT1	LCA9|NMNAT|PNAT1
ELOVL1	Ssc1
GNPNAT1	GNPNAT|Gpnat1
LPIN3	LIPN3L|SMP2
AGXT2	AGT2|DAIBAT
UPF3B	HUPF3B|MRX62|MRXS14|RENT3B|UPF3X
UPF3A	HUPF3A|RENT3A|UPF3
NADK	dJ283E3.1
PYCRL	-
AACS	ACSF1|SUR-5
VKORC1	EDTP308|IMAGE3455200|MST134|MST576|VKCFD2|VKOR
GGCT	C7orf24|CRF21|GCTG|GGC
NUP37	p37
ALG8	CDG1H
ELOVL6	FACE|FAE|LCE
WDR77	MEP-50|MEP50|Nbla10071|p44|p44/Mep50
ALG12	CDG1G|ECM39|PP14673|hALG12
MBOAT7	BB1|LENG4|LPIAT|LRC4|MBOA7|OACT7|hMBOA-7
THTPA	THTP|THTPASE
B3GNT4	B3GN-T4|beta3Gn-T4
CHPF	CHSY2|CSS2
CERS4	LASS4|Trh1
ACSS3	-
GALNT14	GALNT15|GalNac-T10|GalNac-T14
ARSJ	-
SRD5A3	CDG1P|CDG1Q|KRIZI|SRD5A2L|SRD5A2L1
PANK3	-
MANEA	ENDO|hEndo
GALNT12	CRCS1|GalNAc-T12
PPCS	-
TBL1XR1	C21|DC42|IRA1|TBLR1
GEMIN7	SIP3
ALG9	CDG1L|DIBD1|LOH11CR1J
UGT2A3	-
AGMAT	-
GEMIN6	-
PIP4K2C	PIP5K2C
ALG13	CDG1S|CXorf45|GLT28D1|MDS031|TDRD13|YGL047W
PLBD1	-
LPCAT1	AYTL2|PFAAP3|lpcat
NUP85	Nup75
L2HGDH	C14orf160
ELOVL7	-
PANK2	C20orf48|HARP|HSS|NBIA1|PKAN
SEMA6D	-
PGAP1	Bst1|ISPD3024|MRT42|SPG67
PTGES2	C9orf15|GBF-1|GBF1|PGES2|mPGES-2
UXS1	SDR6E1|UGD
EDC3	LSM16|YJDC|YJEFN2
EDEM3	C1orf22
HSD3B7	CBAS1|PFIC4|SDR11E3
GRPEL1	HMGE
FLAD1	FAD1|FADS
PNPLA3	ADPN|C22orf20|iPLA(2)epsilon
COASY	DPCK|NBIA6|NBP|PPAT|UKR1|pOV-2
SLC19A3	BBGD|THMD2|THTR2
SLC44A4	C6orf29|CTL4|NG22|TPPT
STARD5	-
NPL	C112|C1orf13|NAL|NPL1
TUBB1	-
SLC25A32	MFT|MFTC
PTDSS2	PSS2
SGPP1	SPPase1
PLA2G12A	GXII|PLA2G12|ROSSY
AMN	PRO1028|amnionless
MED25	ACID1|ARC92|CMT2B2|P78|PTOV2
HYI	HT036
SEH1L	SEC13L|SEH1A|SEH1B|Seh1
ELOVL3	CIG-30|CIG30
DOHH	HLRC1|hDOHH
CHST9	GALNAC4ST-2
UCK1	URK1
NUDT12	-
INHBE	-
LONP2	LONP|LONPL
SLC25A2	ORC2|ORNT2
B3GNT5	B3GN-T5|beta3Gn-T5
POLR1B	RPA135|RPA2|Rpo1-2
FAR1	MLSTD2|SDR10E1
MRI1	MRDI|MTNA|Ypr118w
MED10	NUT2|TRG20
HAGHL	-
POLR3GL	RPC32HOM|flj32422
ACSS1	ACAS2L|ACECS1|AceCS2L
TUBB6	HsT1601|TUBB-5
NT5C1A	CN-I|CN-IA|CN1|CN1A|CNI
PLA2G12B	GXIIB|GXIIIsPLA2|PLA2G13
DGAT2	ARAT|GS1999FULL
MCEE	GLOD2
GPT2	ALT2
PIGO	HPMRS2
CNDP1	CN1|CPGL2|HsT2308
B3GNT9	-
TUBA1C	TUBA6|bcm948
AGPAT9	AGPAT 10|AGPAT8|GPAT3|LPAAT-theta|MAG1
PLCD4	-
ADO	C10orf22
ALG10	ALG10A|DIE2|KCR1
ALG2	CDGIi|NET38|hALPG2
TNKS1BP1	TAB182
EPT1	SELI|SEPI
PNPT1	COXPD13|DFNB70|OLD35|PNPASE|old-35
PLCZ1	NYD-SP27|PLC-zeta-1|PLCzeta
SLC25A21	ODC|ODC1
HS6ST2	-
MED30	MED30S|THRAP6|TRAP25
MCFD2	F5F8D|F5F8D2|LMAN1IP|SDNSF
SEC11C	SEC11L3|SPC21|SPCS4C
CERS5	LASS5|Trh4
ACY3	ACY-3|HCBP1
IDI2	IPPI2
RFT1	CDG1N
LDHAL6B	LDH6B|LDHAL6|LDHL
G6PC3	SCN4|UGRP
TIMM50	TIM50|TIM50L
MARS2	MetRS|mtMetRS
B3GNT7	beta3GnT7
NT5C1B	AIRP|CN-IB|CN1B
PIGM	GPI-MT-I
TPTE2	TPIP
ACPT	-
CGB5	HCG
PIGS	-
MUC16	CA125
FTMT	MTF
CGB8	-
GNG8	-
TGS1	NCOA6IP|PIMT|PIPMT
SAT2	SSAT2
MED8	ARC32
PLCD3	PLC-delta-3
CHST14	ATCS|D4ST1|EDSMC1|HNK1ST
SLC46A1	G21|HCP1|PCFT
TUBA3D	H2-ALPHA
WBSCR22	HASJ4442|HUSSY-3|MERM1|PP3381|WBMT
GALNT13	GalNAc-T13
ACSM1	BUCS1|MACS1
APOA5	APOAV|RAP3
GALNT15	GALNACT15|GALNT13|GALNT7|GALNTL2|PIH5
MUCL1	SBEM
EXOSC6	EAP4|MTR3|Mtr3p|hMtr3p|p11
GSTO2	GSTO 2-2|bA127L20.1
TPH2	ADHD7|NTPH
AK7	AK 7
PLD4	C14orf175
ADSSL1	-
DEGS2	C14orf66|DES2|FADS8
PLA2G4E	-
ACSM2A	A-923A4.1|ACSM2
EARS2	COXPD12|MSE1
CANT1	DBQD|SCAN-1|SCAN1|SHAPY
GGT6	-
AFMID	FKF|KF|KFA
ACER1	ALKCDase1|ASAH3
CPT1C	CATL1|CPT1-B|CPT1P|CPTI-B|CPTIC
B3GALT6	EDSP2|SEMDJL1|beta3GalT6
SLC44A3	CTL3
PIGU	CDC91L1|GAB1
NUP35	MP-44|MP44|NP44|NUP53
CMPK2	TMPK2|TYKi|UMP-CMPK2
MBOAT2	LPCAT4|OACT2
NEU4	-
ACMSD	-
SGPP2	SPP2
GALM	GLAT|HEL-S-63p|IBD1
DNAJC19	PAM18|TIM14|TIMM14
CHCHD4	MIA40|TIMM40
UROC1	HMFN0320
METTL6	-
GLYCTK	HBEBP2|HBEBP4|HBeAgBP4A
GNPDA2	GNP2|SB52
ENPP6	NPP6
PPARGC1B	ERRL1|PERC|PGC-1(beta)|PGC1B
GRPEL2	Mt-GrpE#2
STARD4	-
ACOT12	CACH-1|Cach|STARD15|THEAL
B3GAT2	GLCATS
ADHFE1	ADH8|HOT
AGPAT6	1-AGPAT 6|LPAAT-zeta|LPAATZ|TSARG7
UPRT	FUR1|UPP
GPR119	GPCR2
MUC17	MUC3
NANP	C20orf147|HDHD4|dJ694B14.3
PSMA8	PSMA7L
MUC15	MUC-15|PAS3|PASIII
AMDHD1	-
ALG10B	ALG10|KCR1
RDH12	LCA13|LCA3|RP53|SDR7C2
B3GNTL1	B3GNT8
PIK3R6	C17orf38|HsT41028|p84 PIKAP|p87(PIKAP)|p87PIKAP
STARD6	-
HSCB	DNAJC20|HSC20|JAC1|dJ366L4.2
GPAT2	CT123
UPP2	UDRPASE2|UP2|UPASE2
PPM1L	PP2C-epsilon|PP2CE|PPM1-LIKE
ARSK	TSULF
MBOAT1	1|LPEAT1|LPLAT|LPLAT 1|LPSAT|OACT1|dJ434O11.1
RDH10	SDR16C4
AWAT2	ARAT|DC4|DGAT2L4|MFAT|WS
LDHAL6A	LDH6A
DGKH	DGKeta
ADAL	-
NAGS	AGAS|ARGA
PHOSPHO1	-
CHST13	C4ST3
SGMS2	SMS2
DCP2	NUDT20
GALNTL5	GALNACT19|GALNT15|GalNAc-T5L
IDO2	INDOL1
POLR3H	RPC22.9|RPC8
B3GNT6	B3Gn-T6|BGnT-6|beta-1,3-Gn-T6|beta3Gn-T6
DCP1B	DCP1|hDcp1b
PAOX	PAO
ADCY4	AC4
LDHD	DLD
FUK	1110046B12Rik
ALG14	-
PIKFYVE	CFD|FAB1|HEL37|PIP5K|PIP5K3|ZFYVE29
PLD6	ZUC
CERS3	ARCI9|LASS3
SLC44A5	CTL5
MED19	DT2P1G7|LCMR1
PATL1	Pat1b|hPat1b
CES5A	CAUXIN|CES4C1|CES5|CES7|HEL126
GSTA5	-
PRPS1L1	PRPS1|PRPS3|PRPSL|PRS-III
GPC2	-
HS3ST5	3-OST-5|3OST5|HS3OST5|NBLA04021
POLR2J2	HRPB11B|RPB11b1
IPMK	-
LCLAT1	1AGPAT8|AGPAT8|ALCAT1|HSRG1849|LYCAT|UNQ1849
CERS6	CERS5|LASS6
LPCAT4	AGPAT7|AYTL3|LPAAT-eta|LPEAT2
PLA2G4F	PLA2G4FZ
ST6GALNAC3	PRO7177|SIAT7C|ST6GALNACIII|STY
GPX6	GPX5p|GPXP3|GPx-6|GSHPx-6|dJ1186N24|dJ1186N24.1
SGMS1	MOB|MOB1|SMS1|TMEM23|hmob33
IL4I1	FIG1|LAAO|LAO
HS6ST3	HS6ST-3
P4HA3	-
PGM2L1	BM32A
MUC19	MUC-19
GXYLT1	GLT8D3
PLA2G4D	cPLA2delta
PGP	PGPase
PIGW	Gwt1|HPMRS5
SUMF1	AAPA3037|FGE
FAM153A	NY-REN-7
DHRS4L2	SDR25C3
MMAB	ATR|CFAP23|cblB|cob
CHSY3	CHSY2|CSS3
FFAR4	BMIQ10|GPR120|GPR129|GT01|O3FAR1|PGR4
ST8SIA6	SIA8F|SIAT8F|ST8SIA-VI
ENPP7	ALK-SMase|E-NPP 7|NPP-7|NPP7
ARSI	SPG66
ACER2	ALKCDase2|ASAH3L
ACSM4	-
ARSH	sulfatase
TUBB2B	PMGYSA|bA506K6.1
NUP43	bA350J20.1|p42
NMNAT3	PNAT-3|PNAT3
GSTK1	GST|GST 13-13|GST13|GST13-13|GSTK1-1|hGSTK1
GALNT18	GALNACT18|GALNT15|GALNTL4|GalNAc-T15|GalNAc-T18
B3GNT8	B3GALT7|BGALT15|beta3Gn-T8
AGRN	CMSPPD
SLC27A1	ACSVL5|FATP|FATP1
CA13	CAXIII
ENTPD8	E-NTPDase|GLSR2492|NTPDase-8|UNQ2492
IYD	C6orf71|DEHAL1|TDH4|dJ422F24.1
PLA2G2C	-
MUC21	C6orf205|KMQK697|MUC-21|bCX31G15.2
MED11	-
TOMM5	C9orf105|Tom5|bA613M10.3
ALG11	CDG1P|GT8
MTHFD2L	-
PGAM4	PGAM-B|PGAM1|PGAM3|dJ1000K24.1
GALNTL6	GALNACT20|GALNT17|GalNAc-T6L
SULT1A4	HAST3|M-PST|ST1A3/ST1A4|ST1A4|TL-PST
CKMT1A	CKMT1
POLR2J3	POLR2J2|RPB11b1|RPB11b2
GCNT6	bA421M1.3
LOC644504	-
URAD	PRHOXNB
NME1-NME2	NM23-LV|NMELV
MUC5B	MG1|MUC-5B|MUC5|MUC9
GXYLT2	GLT8D4
D2HGDH	D2HGD
PLA2G4B	HsT16992|cPLA2-beta
TIMM23B	TIMM23|bA592B15.7
